t,cmd,alpha,u,mach,h,delta
0.0,-10.0,0.0,30.000000834826057,3.2702608346440885,7533.408989956743,0.0
1.0e-6,-10.0,5.535649724293591e-7,30.000000834826057,3.2702608057651728,7533.408989956739,5.8900699132959036e-9
6.8512322e-6,-10.0,3.792637442719052e-6,30.000000834826057,3.2702606367879423,7533.408989956513,2.763619008542372e-7
2.2092954e-5,-10.0,1.2229417010857648e-5,30.000000834826057,3.2702601966237226,7533.40898995435,2.870649956557094e-6
4.5099685e-5,-10.0,2.496613266058019e-5,30.000000834826057,3.2702595322149,7533.408989946767,1.1942983867233373e-5
8.08233e-5,-10.0,4.47373764127333e-5,30.000000834826057,3.2702585005574996,7533.408989924702,3.825963918002435e-5
0.00011817439,-10.0,6.541918395944211e-5,30.000000834826057,3.2702574219016785,7533.408989888261,8.157659199083157e-5
0.00015295135,-10.0,8.468087430603322e-5,30.000000834826057,3.2702564175842808,7533.408989842041,0.00013631861389200176
0.00018772455,-10.0,0.00010383878819687856,30.000000834826057,3.2702554133768227,7533.408989783952,0.00020484235936158926
0.00022701547,-10.0,0.00012563726198727706,30.000000834826057,3.2702542787042517,7533.408989704109,0.00029872923479358916
0.00026402948,-10.0,0.0001461393889001956,30.000000834826057,3.2702532097872927,7533.408989615159,0.00040302338442080543
0.00029917582,-10.0,0.0001655167439383535,30.000000834826057,3.2702521948073997,7533.408989518407,0.0005161713362018892
0.00034225025,-10.0,0.00018923613914162532,30.000000834826057,3.2702509508756408,7533.408989383273,0.0006734393060861952
0.00038534674,-10.0,0.00021294143987022292,30.000000834826057,3.270249706308749,7533.408989229732,0.0008511039409703655
0.00041992118,-10.0,0.0002320265284189474,30.000000834826057,3.270248707847682,7533.408989093479,0.0010081977871334831
0.00045252583,-10.0,0.0002499168589354578,30.000000834826057,3.2702477662724494,7533.408988954519,0.001168121980012923
0.0004867854,-10.0,0.00026859231274319056,30.000000834826057,3.270246776906053,7533.408988797258,0.0013483915984162616
0.0005333268,-10.0,0.0002934778502286967,30.000000834826057,3.27024543285903,7533.408988565449,0.0016131922368700787
0.0005653047,-10.0,0.00031108319044264926,30.000000834826057,3.2702445093858374,7533.408988394347,0.001808311703380382
0.0005968649,-10.0,0.0003284149447549025,30.000000834826057,3.2702435979757696,7533.4089882158405,0.0020113210482056065
0.00062703365,-10.0,0.00034465054712005494,30.000000834826057,3.270242726750321,7533.408988035985,0.002215005698982873
0.0006555482,-10.0,0.00036065271894019784,30.000000834826057,3.270241903295586,7533.408987857696,0.002416112641414685
0.000683998,-10.0,0.0003763408584482861,30.000000834826057,3.2702410817121503,7533.408987671906,0.002625027899910048
0.00071392837,-10.0,0.00039355867573684703,30.000000834826057,3.2702402173725513,7533.408987468037,0.0028536680647986775
0.00074622757,-10.0,0.0004101512846542066,30.000000834826057,3.2702392846261894,7533.408987238468,0.003110516499399623
0.0007796556,-10.0,0.0004280771370891249,30.000000834826057,3.270238319282088,7533.408986990005,0.0033873155106530555
0.0008038354,-10.0,0.00044091311484146465,30.000000834826057,3.2702376210115633,7533.408986803635,0.0035944442096185023
0.0008291152,-10.0,0.00045516515661582073,30.000000834826057,3.2702368909740316,7533.408986603094,0.0038171584761279693
0.0008503824,-10.0,0.0004662508627507781,30.000000834826057,3.270236276816768,7533.4089864299385,0.004009373149735202
