t,cmd,alpha,u,mach,h,delta
0.0,-10.0,0.0,30.000000834826057,3.0000334438704614,9947.088261201457,0.0
1.0e-6,-10.0,6.242473069071035e-7,30.000000834826057,3.0000334170285337,9947.088261201452,5.8900699132959036e-9
6.0789093e-6,-10.0,3.7947451344002962e-6,30.000000834826057,3.000033280700825,9947.088261201276,2.1757843309774638e-7
2.0122061e-5,-10.0,1.2561092862251404e-5,30.000000834826057,3.000032903755696,9947.088261199471,2.3816511662524477e-6
4.642323e-5,-10.0,2.897878820138413e-5,30.000000834826057,3.0000321977824096,9947.088261190887,1.2653067631364223e-5
7.5187876e-5,-10.0,4.694098978693599e-5,30.000000834826057,3.0000314256852243,9947.08826117373,3.3123532713358487e-5
0.00010906811,-10.0,6.809504428656938e-5,30.000000834826057,3.000030516277001,9947.088261143113,6.953358556823297e-5
0.00014391108,-10.0,8.984714696107669e-5,30.000000834826057,3.000029581028243,9947.088261099889,0.00012075782275254579
0.0001804874,-10.0,0.00011268737439555014,30.000000834826057,3.0000285992541684,9947.088261041714,0.00018944988001449057
0.00022287175,-10.0,0.00013907064625891559,30.000000834826057,3.0000274615836577,9947.088260957904,0.000288008026088567
0.00026501282,-10.0,0.00016528502164825325,30.000000834826057,3.000026330444763,9947.088260857106,0.00040600262040162865
0.0003028713,-10.0,0.00018895498779342618,30.000000834826057,3.000025314258708,9947.088260751769,0.0005288629556597779
0.0003553434,-10.0,0.00022178569733398906,30.000000834826057,3.00002390582167,9947.088260582543,0.0007252753548337431
0.00039530464,-10.0,0.0002464130822872539,30.000000834826057,3.0000228331974568,9947.088260435741,0.0008950250876099256
0.00043856155,-10.0,0.0002733345963769061,30.000000834826057,3.000021672113315,9947.088260259183,0.0010982334777983904
0.0004832537,-10.0,0.00030124509857079276,30.000000834826057,3.0000204725068955,9947.08826005762,0.0013292317174651114
0.0005232623,-10.0,0.00032591197021806476,30.000000834826057,3.0000193986155104,9947.08825986083,0.0015539964601485859
0.0005650482,-10.0,0.00035165336489040907,30.000000834826057,3.0000182770207906,9947.088259638744,0.0018067038074057553
0.00060645875,-10.0,0.0003770114836857142,30.000000834826057,3.0000171655019203,9947.088259401835,0.002075076530006102
0.0006502071,-10.0,0.0004041136235894885,30.000000834826057,3.0000159912353284,9947.088259133365,0.0023778097128053844
0.0006843041,-10.0,0.0004251539692053112,30.000000834826057,3.0000150760250377,9947.088258911414,0.002627319986585291
0.0007162349,-10.0,0.00044483411564338047,30.000000834826057,3.000014218960028,9947.088258693719,0.002871662150888795
0.00074531103,-10.0,0.0004627359599642758,30.000000834826057,3.00001343851791,9947.088258487045,0.003103083635554668
0.000788136,-10.0,0.0004880413787426187,30.000000834826057,3.0000122890407277,9947.088258168067,0.0034593015996904346
0.0008199715,-10.0,0.0005068437753765024,30.000000834826057,3.0000114345347155,9947.088257919519,0.0037358776661301314
0.000850625,-10.0,0.000525494541125238,30.000000834826057,3.0000106117567658,9947.088257670961,0.00401159154243138
0.00087979087,-10.0,0.0005433659968858088,30.000000834826057,3.000009828909983,9947.08825742644,0.004282432225257142
0.0009092585,-10.0,0.0005615309963624337,30.000000834826057,3.000009037963695,9947.088257170835,0.0045644417036171565
0.0009345,-10.0,0.0005760815735037061,30.000000834826057,3.0000083604514347,9947.088256945186,0.004812650421235364
0.00096176885,-10.0,0.000593201651522276,30.000000834826057,3.0000076285253803,9947.088256694778,0.005087638288751819
0.0009815732,-10.0,0.0006054489608440969,30.000000834826057,3.0000070969525825,9947.088256508412,0.005291783345033863
0.0009985124,-10.0,0.000615922946645633,30.000000834826057,3.00000664228629,9947.088256345924,0.005469336821851931
0.0010208279,-10.0,0.0006301161310262853,30.000000834826057,3.0000060433135487,9947.088256127687,0.0057073673400791294
0.0010366532,-10.0,0.0006400862853339183,30.000000834826057,3.0000056185453303,9947.088255969891,0.005878998138546423
0.0010563373,-10.0,0.0006513535328934799,30.000000834826057,3.0000050902037048,9947.088255770224,0.006095738955292141
0.0010709518,-10.0,0.0006597544319519943,30.000000834826057,3.0000046979332256,9947.088255619585,0.006258988672728232
