t,cmd,alpha,u,mach,h
0.0,-10.0,0.0,0.8106382908668529,3.6905204858197176,9008.731993135907
6.081942502101861e-6,-10.0,3.0450283258058597e-6,0.8141571037834958,3.6905202083739344,9008.731993135725
2.814430723547633e-5,-10.0,1.4090946022665812e-5,0.8269216875500962,3.690519201934397,9008.731993132022
7.48551578667049e-5,-10.0,3.747715102847878e-5,0.8539472221876075,3.6905170710840767,9008.731993108422
0.0001438822865662746,-10.0,7.203315222258072e-5,0.8938842868749082,3.690513922217929,9008.731993034362
0.00023735469474462533,-10.0,0.00011882028652941261,0.9479616525680733,3.690509658222475,9008.731992859577
0.00036868494480248146,-10.0,0.00018455526668511785,1.0239648869979217,3.6905036672604785,9008.731992469191
0.0004726741115447068,-10.0,0.00023653435770461253,1.084098072661189,3.690498923548484,9008.731992040104
0.0005991307774133855,-10.0,0.0002997976301682597,1.157152348677074,3.6904931549488595,9008.731991375482
0.0007156797496079866,-10.0,0.0003581508084173742,1.2245321641856715,3.6904878383304744,9008.731990624212
0.0008911055648038304,-10.0,0.00044566058044411417,1.3256167803330312,3.6904798359612627,9008.731989242518
0.0010175158283754987,-10.0,0.0005087903150016608,1.39852461365557,3.690474069552835,9008.731988060043
0.0011585747103106802,-10.0,0.0005788781468109432,1.4802569968522152,3.6904676349507066,9008.731986555302
0.001287366360241377,-10.0,0.0006432739240742934,1.554867570393827,3.690461759960395,9008.731985011329
0.0014110029090926106,-10.0,0.0007051293634326462,1.625881914130348,3.6904561201481614,9008.731983377182
0.0015358380677172382,-10.0,0.0007676045139298339,1.6984251723653068,3.6904504256820436,9008.731981574336
0.0016416929172433869,-10.0,0.0008195713506694689,1.7596702052859727,3.6904455970366707,9008.731979926184
0.001756736236961454,-10.0,0.0008765726102904738,1.8257193737310262,3.690440349270026,9008.731978010986
0.0018806421137728883,-10.0,0.0009382441839871546,1.8959372522599718,3.6904346972541995,9008.731975804121
0.0019761346873249314,-10.0,0.0009848254236893917,1.9507979295106395,3.6904303413368456,9008.731974001395
0.002085653112635519,-10.0,0.0010378001574631423,2.014163302553238,3.690425345642978,9008.731971824764
0.0021773536710257306,-10.0,0.0010826254625979838,2.0660352143859355,3.6904211627251136,9008.73196991279
0.0022640857367169443,-10.0,0.0011242345846552352,2.115806541753187,3.69041720645546,9008.731968029128
0.002365874957295997,-10.0,0.0011738453496626313,2.1732719176495103,3.6904125633714986,9008.73196572703
0.0024472723850436457,-10.0,0.0012130443183495654,2.220379498166979,3.690408850462925,9008.731963815811
0.0025278958623625634,-10.0,0.0012523445082027141,2.2672839468870714,3.690405172864511,9008.731961859792
0.002600123441474087,-10.0,0.0012880633142156766,2.309452494098203,3.6904018782504813,9008.731960054272
0.0026628924183753786,-10.0,0.0013182406788346864,2.3449372281372898,3.690399015089886,9008.731958444014
0.0027219195888375206,-10.0,0.0013475131394312064,2.377852414621461,3.6903963226143457,9008.731956894953
0.002773871814231132,-10.0,0.001371586857056111,2.4077095026428665,3.6903939528604623,9008.731955503197
0.0028284706738146126,-10.0,0.0013990092415844283,2.4383480442727454,3.690391462386307,9008.731954012159
0.002880114434551741,-10.0,0.0014229572403600674,2.4669337440296477,3.690389106710123,9008.731952575332
0.002923551832080461,-10.0,0.0014447968516054835,2.4913867199977378,3.690387125360792,9008.73195134721
0.002970840686241552,-10.0,0.0014670873458244025,2.5189303321204557,3.6903849683353327,9008.731949989087
0.0030109102143377167,-10.0,0.0014864806048464994,2.5409553447655133,3.690383140614266,9008.73194882108
0.0030481508316756,-10.0,0.0015047589405280247,2.562974607747368,3.6903814419307475,9008.731947721397
0.0030819239992549577,-10.0,0.0015208800572298908,2.582874822490897,3.6903799014132637,9008.731946712407
0.0031135410022253285,-10.0,0.0015358907997774273,2.6010601996609037,3.690378459247043,9008.731945757409
0.003146347412981959,-10.0,0.0015518039836137714,2.6197738830090507,3.690376962829514,9008.731944756324
0.003180290692831067,-10.0,0.0015669876065011242,2.6392297204670245,3.690375414555559,9008.731943709538
0.003212517501301763,-10.0,0.001582084972797531,2.6568076743184017,3.690373944579112,9008.731942705337
0.0032412086012043088,-10.0,0.0015960772715792203,2.672557849993347,3.6903726358787674,9008.73194180275
0.003270236453539897,-10.0,0.0016091154655059833,2.6882754472916783,3.690371311820722,9008.731940881504
0.0032958831952705136,-10.0,0.0016209956940220344,2.703118392110373,3.6903701419856225,9008.7319400608
0.003324273551427744,-10.0,0.0016341435092997487,2.719781739765413,3.6903688470087204,9008.73193914492
0.0033487854308834938,-10.0,0.0016454590559733069,2.733583064325451,3.6903677289404624,9008.731938347848
0.003388488288486528,-10.0,0.0016635538035037055,2.7559093365074867,3.690365917963127,9008.731937044817
0.003421552855868538,-10.0,0.001678197463619045,2.7737888082039386,3.6903644097830504,9008.731935948435
0.0034487036115592304,-10.0,0.0016909793853350902,2.788961650614201,3.690363171351848,9008.731935040207
0.003486594785366188,-10.0,0.0017076250258363792,2.80976504418845,3.690361443017646,9008.73193376092
0.0035162122807648076,-10.0,0.0017212848478699537,2.826327475928804,3.6903600920715633,9008.731932751592
