t,cmd,alpha,u,mach,h
0.0,-10.0,0.0,0.8106382908668529,3.304133674537637,9481.343995584943
6.0818892591946755e-6,-10.0,3.4240628830851384e-6,0.8141613187649271,3.304133464093044,9481.34399558476
2.735593814495646e-5,-10.0,1.540103041280665e-5,0.8264846496401247,3.3041327279719948,9481.343995581272
7.85387151134092e-5,-10.0,4.421635587540704e-5,0.8561327684381799,3.3041309569561186,9481.343995554687
0.00014547984340210896,-10.0,8.190000940067281e-5,0.8949107761719396,3.3041286406771513,9481.343995481131
0.00022401372170859378,-10.0,0.00012610227360217217,0.9404009195815234,3.304125923274919,9481.343995338806
0.0003428762921960215,-10.0,0.00019297813792498196,1.009249109297473,3.3041218104453987,9481.343995008341
0.0004887369330108318,-10.0,0.00027505060004394405,1.0937294179882187,3.3041167634608684,9481.343994413486
0.0006452382627446828,-10.0,0.0003631527119673834,1.1843367858407003,3.3041113483180897,9481.343993543222
0.0008213436918004264,-10.0,0.00046217808903638107,1.2864580197497266,3.3041052548793997,9481.343992276867
0.0009613355137219705,-10.0,0.0005407261853659546,1.3676296397598124,3.3041004110336556,9481.343991053127
0.0011068939504177294,-10.0,0.0006225282336398817,1.4520016183289512,3.3040953745996506,9481.34398957756
0.001260923234804847,-10.0,0.0007090399823490383,1.5407819563683043,3.3040900450915953,9481.343987789609
0.0014009573845051603,-10.0,0.0007873757828083417,1.621716105330239,3.3040851998457335,9481.343985962329
0.0015658670763869108,-10.0,0.000880007711623206,1.7173145194075845,3.3040794939204567,9481.343983564817
0.0017133185223144308,-10.0,0.0009625860349296164,1.8023912032000793,3.304074392080067,9481.343981196216
0.0019256080946494884,-10.0,0.001081017212507525,1.9252371133545987,3.3040670468709594,9481.343977411661
0.002064667507854979,-10.0,0.0011583478902159714,2.0047087023326524,3.3040622354459304,9481.343974696614
0.0021912423844021116,-10.0,0.001229449470151384,2.0775143502560796,3.304057856001456,9481.343972059462
0.002389533460510291,-10.0,0.0013394967301613744,2.191031419424062,3.3040509952370627,9481.343967615481
0.0025263131079637314,-10.0,0.0014161416973824522,2.269140210351831,3.304046262756219,9481.343964327145
0.002635630433015285,-10.0,0.0014754595925992595,2.331955455961609,3.304042480468139,9481.343961571529
0.0027303363731795496,-10.0,0.0015279765115411808,2.38655955158107,3.304039203732168,9481.343959091786
0.002807973773312186,-10.0,0.0015704855210639575,2.4315764069208314,3.3040365175581603,9481.343956995277
0.0028725478978508584,-10.0,0.0016063242757952882,2.4687937161357563,3.3040342833634258,9481.34395520702
0.0029437415330910545,-10.0,0.001645355380503933,2.5101426809980283,3.3040318201465504,9481.343953188743
0.0030061487207514634,-10.0,0.0016794840955748648,2.5462455113301017,3.3040296609359205,9481.343951378072
0.0030635961161871446,-10.0,0.001710242781226386,2.5789438488175964,3.3040276733284286,9481.34394967869
0.003120563469526866,-10.0,0.0017417232524921335,2.61162345261862,3.3040257023373196,9481.343947962334
0.003177132743172424,-10.0,0.0017728471203823223,2.6446638408380836,3.3040237451189993,9481.343946226674
0.0032261084586524117,-10.0,0.0017986063135289323,2.673215402321033,3.3040220506291016,9481.343944699167
0.003273277815905493,-10.0,0.0018246906862993898,2.699925598494032,3.3040204186408837,9481.343943206708
0.003320606429559503,-10.0,0.0018505967005662575,2.727062950993291,3.3040187811457122,9481.34394168752
0.003370891973499481,-10.0,0.00187738454980813,2.7566907861367294,3.3040170413471,9481.3439400492
0.0034110566154882944,-10.0,0.0018991297553398417,2.7794061997507686,3.3040156517163615,9481.343938722446
0.003457587475996257,-10.0,0.001925555472407139,2.8065526475223814,3.304014041828151,9481.343937166303
0.003496849818181976,-10.0,0.001946914050333069,2.8285292393526538,3.304012683419791,9481.343935836787
0.0035405399904729637,-10.0,0.001970718161948345,2.8540852365835216,3.3040111718162604,9481.343934340184
0.003575546058930536,-10.0,0.001988759871834481,2.8733654881908444,3.304009960671641,9481.343933128213
0.0036093470922879773,-10.0,0.002006667878524175,2.8927050799690557,3.3040087912184313,9481.343931946742
0.003646581204540194,-10.0,0.0020272135798653744,2.9143756174658355,3.3040075029887763,9481.343930632702
0.0036776020151079157,-10.0,0.0020444590571185115,2.9313455910434953,3.3040064297295495,9481.343929527842
0.0037076734533200216,-10.0,0.002060495423779631,2.9482589757629927,3.3040053893157557,9481.343928448121
0.0037413916009321,-10.0,0.002078633696952275,2.96644667030352,3.3040042227335626,9481.343927226726
0.003767880293812058,-10.0,0.0020932714509861424,2.981882687937983,3.3040033062777248,9481.343926259535
0.0037962249286293158,-10.0,0.0021087299305012565,2.9973674249155366,3.3040023256095448,9481.343925216954
0.0038209362897612866,-10.0,0.002122064012860531,3.0115912124923248,3.3040014706487666,9481.343924301667
0.0038488066713599743,-10.0,0.0021369310783605684,3.026814031241381,3.304000506393887,9481.34392326216
0.003874864361364141,-10.0,0.002150425384411903,3.0407511949793102,3.3039996048537184,9481.343922283455
0.0038974462248806585,-10.0,0.0021618976073944783,3.0543369816875607,3.303998823569011,9481.34392143
0.003918370512538974,-10.0,0.002173048578523014,3.06659906103185,3.303998099634854,9481.343920634656
0.003939133072862237,-10.0,0.0021838225913560104,3.0782149374587013,3.3039973812958014,9481.343919841398
0.003968075146862563,-10.0,0.0021990651460410343,3.0937653468603354,3.3039963799633414,9481.343918728726
0.003989377702653046,-10.0,0.0022098512344620575,3.1055068374440817,3.3039956429425787,9481.343917904911
0.004012755656050328,-10.0,0.0022220904930831237,3.1190663518297286,3.303994834117549,9481.343916995842
0.0040339330456631,-10.0,0.0022335295214775722,3.131134459864079,3.3039941014285903,9481.34391616804
0.004057332937511126,-10.0,0.0022452162417972267,3.144491109707798,3.303993291846746,9481.343915248532
0.004088503363587573,-10.0,0.002261525685953009,3.161006810133609,3.303992213422583,9481.343914015884
0.0041095210295704785,-10.0,0.002272188178113712,3.172727403887614,3.303991486260669,9481.343913179426
0.004136658954334501,-10.0,0.002286763022959849,3.189353882861561,3.303990547353601,9481.343912093216
0.004156735744961897,-10.0,0.0022969037018877084,3.19993973873801,3.3039898527453797,9481.34391128537
0.0041767804528936355,-10.0,0.0023074446672468564,3.2115507761730786,3.3039891592468433,9481.343910474929
0.004197324762649791,-10.0,0.002317386249418332,3.223131841521389,3.3039884484641657,9481.343909640244
0.004219258822321556,-10.0,0.0023281732349186143,3.235519418282914,3.303987689600285,9481.343908744682
0.00425047337817683,-10.0,0.0023439205855449474,3.2519344573172018,3.303986609656181,9481.343907462619
0.004271695476966327,-10.0,0.0023548416752908635,3.2636973967639222,3.303985875427055,9481.343906585824
0.004296657817383652,-10.0,0.002367681994103599,3.2767326737154945,3.3039850117939986,9481.343905549016
0.00431713208406445,-10.0,0.002378221461725822,3.287886128412425,3.3039843034369993,9481.34390469408
0.004337882546448843,-10.0,0.0023881389364969817,3.2987507302050756,3.303983585525431,9481.343903823368
0.00435655654901204,-10.0,0.0023972368146681715,3.309264763050383,3.303982939454907,9481.343903036399
0.004377201094889469,-10.0,0.0024074113569244058,3.320930829042216,3.3039822252086317,9481.34390216274
0.004399869329448246,-10.0,0.0024194685135826453,3.333708435236813,3.3039814409453214,9481.343901198523
0.004427941270945608,-10.0,0.0024350585890257686,3.350211668658437,3.303980469733736,9481.343899997337
0.0044491283387883,-10.0,0.002446489237811762,3.3611925259121196,3.3039797367207213,9481.343899085936
0.0044688377654541235,-10.0,0.0024560206708171503,3.372844575468045,3.303979054829531,9481.343898234087
0.0044885367700843335,-10.0,0.002465630815848231,3.3831449146347694,3.3039783732987047,9481.343897379105
0.004506629355071757,-10.0,0.0024744159280427544,3.3938481387783312,3.30397774734565,9481.34389659071
0.004524464184365464,-10.0,0.0024829092537872388,3.404789057442287,3.303977130310437,9481.343895810323
0.004540184223252446,-10.0,0.002490534754976677,3.4141013467611807,3.303976586440394,9481.343895119966
0.004555738383721757,-10.0,0.002498507549628636,3.4230217202383586,3.3039760483106777,9481.343894434625
0.004572099413096035,-10.0,0.0025067461774673653,3.4329183320624046,3.303975482267076,9481.343893711375
0.004586479847826883,-10.0,0.0025142052915734263,3.441271151288765,3.303974984745056,9481.343893073721
0.004601667594021472,-10.0,0.002521423557973804,3.4504407576388196,3.30397445929225,9481.343892398138
0.0046154423309294045,-10.0,0.002528371144146644,3.45813345845051,3.3039739827255676,9481.343891783372
0.004635466393782366,-10.0,0.0025385346932998293,3.4700034116067013,3.303973289950808,9481.343890886474
0.004650118751815859,-10.0,0.0025460926874706713,3.477518699018298,3.3039727830228847,9481.343890227668
0.004664018480087357,-10.0,0.002552854389546975,3.48502630439496,3.3039723021336322,9481.343889600694
0.0046786277322875105,-10.0,0.002559575199487496,3.4934932230305518,3.303971796697505,9481.343888939713
0.004693015723504948,-10.0,0.00256722054912543,3.501746389274604,3.303971298916918,9481.343888286841
0.004707656190170281,-10.0,0.002574263474663241,3.5106506446621877,3.303970792399368,9481.343887620447
0.004720374348463727,-10.0,0.0025805066532133187,3.517526369311521,3.3039703523893276,9481.343887039977
0.004734496427178703,-10.0,0.002587558163043099,3.5250203061252816,3.30396986380777,9481.343886393568
0.004747600140090079,-10.0,0.002594156060449176,3.531772136453841,3.3039694104579276,9481.343885792143
0.004760155065807268,-10.0,0.0026000125586338923,3.538908981771443,3.303968976096219,9481.34388521432
