t,cmd,alpha,u,mach,h
0.0,-10.0,0.0,0.8106382908668529,3.3098201781687457,9916.874630199234
6.081890020774043e-6,-10.0,3.4397432878773884e-6,0.8141614948717144,3.3098200140935217,9916.874630199052
2.5962443275957837e-5,-10.0,1.4683425787135804e-5,0.8256781927726728,3.309819477762706,9916.874630195927
7.26382246074444e-5,-10.0,4.108118145106092e-5,0.8527170982826282,3.309818218560509,9916.874630173354
0.00014512085229708127,-10.0,8.207144075120174e-5,0.894704982885742,3.3098162631539196,9916.874630095936
0.00023078828987970623,-10.0,0.00013052732052459037,0.9443286002833542,3.3098139520581027,9916.874629937984
0.0003317164680260499,-10.0,0.00018759108016721786,1.0028000264436883,3.3098112292723876,9916.874629659536
0.0004412542910621985,-10.0,0.00024950986563284543,1.0662614128985024,3.309808274229112,9916.874629244272
0.0005620788095035151,-10.0,0.00031777759822709914,1.1362497170103614,3.309805014711,9916.874628649792
0.000717779095387068,-10.0,0.00040570466799589395,1.2263225711185968,3.3098008143555666,9916.87462767263
0.0008556618038881134,-10.0,0.00048354449020084,1.3062007899872066,3.3097970946835638,9916.874626608682
0.0009978969149971849,-10.0,0.000563975747851377,1.388677697618022,3.3097932576117084,9916.874625315608
0.0011338750432776296,-10.0,0.0006405031085582103,1.4675213737459951,3.3097895893486076,9916.874623894271
0.001268499238332144,-10.0,0.0007161282596341113,1.5454469303239242,3.3097859576243303,9916.87462230804
0.00141785604050481,-10.0,0.0008002536693828892,1.6313582693316453,3.309781928477721,9916.87462034138
0.0015400313184996334,-10.0,0.0008695718947370962,1.702266544973766,3.3097786326102487,9916.874618570626
0.0016641419688050137,-10.0,0.000939231012750499,1.7739353313736268,3.309775284544894,9916.874616622095
0.001827250074308735,-10.0,0.0010310415727313301,1.8678313739179306,3.309770884484004,9916.874613831493
0.001963479354671631,-10.0,0.001107709320003338,1.946112192489407,3.309767209532396,9916.874611298916
0.002102780167667943,-10.0,0.0011851956947426425,2.026065348627337,3.3097634517367043,9916.874608521133
0.0022419310649732373,-10.0,0.0012625772583157488,2.1058963376079105,3.3097596979997195,9916.87460555664
0.0023745524616367412,-10.0,0.0013366077280794345,2.182182159195592,3.30975612041714,9916.87460255582
0.002503707300873,-10.0,0.0014075489339330108,2.2565150394411617,3.309752636361391,9916.874599469546
0.002616373403517087,-10.0,0.001470319830235434,2.32081872495217,3.3097495971088575,9916.874596645468
0.0027094056265899707,-10.0,0.0015206089227675927,2.373722906336091,3.3097470875046984,9916.874594221523
0.002799350276446305,-10.0,0.0015693378823653183,2.4246609799896124,3.3097446611950234,9916.874591797337
0.002886680441957589,-10.0,0.0016181655124667637,2.4735399553801383,3.309742305416088,9916.874589369214
0.0029507139553783287,-10.0,0.0016529372074666163,2.5109948259204757,3.3097405780813425,9916.874587542256
0.003012523627248114,-10.0,0.0016860298171659494,2.5470629847928477,3.3097389107385378,9916.874585741394
0.0030701310921421874,-10.0,0.001717781902087274,2.5798957237695355,3.3097373567540784,9916.874584030082
0.0031438225637998203,-10.0,0.0017578769083020768,2.6219421969958927,3.309735368902731,9916.874581794855
0.0032043778648558965,-10.0,0.0017909596658946029,2.6570037637156734,3.3097337354085186,9916.874579919297
0.0032583077358487047,-10.0,0.0018205065348302451,2.6875248240192007,3.3097322806365845,9916.874578220075
0.003317844673462364,-10.0,0.0018525560950069708,2.722150288931205,3.3097306746149644,9916.87457631053
0.003366005781789546,-10.0,0.001877738234730129,2.7492381136763346,3.3097293754599773,9916.874574740988
0.003420432287842298,-10.0,0.0019080357737430397,2.7787700737227525,3.309727907298043,9916.874572940103
0.0034628301169169506,-10.0,0.0019301342937112092,2.8034782022022378,3.3097267636136927,9916.874571518134
0.003503442664587788,-10.0,0.0019523988144547566,2.8271144306863443,3.309725668089596,9916.87457013986
0.003543426594579148,-10.0,0.0019736571092713057,2.8494320827044683,3.309724589524254,9916.874568767746
0.0035809683687846126,-10.0,0.001993491504031944,2.8701225783963675,3.309723576835668,9916.87456746537
0.0036164236859694892,-10.0,0.0020122992507301033,2.8912619351085636,3.3097226204275008,9916.874566222434
