t,cmd,alpha,u,mach,h
0.0,-10.0,0.0,2.4841381935792954,3.9184099435806274,10797.536432743073
0.00012903286554428016,-10.0,3.9703485005158765e-5,2.697336792415097,3.9184052042728963,10797.536432687659
0.0005635939220846759,-10.0,0.0001226557937094788,3.346850511483874,3.9183892431784813,10797.53643173106
0.0012679476470155453,-10.0,7.002759618173356e-5,4.206473287391162,3.918363373137147,10797.536427956167
0.0021587364641061446,-10.0,-0.00037569472605214054,5.024722723750942,3.918330656212016,10797.536419939888
0.0033264465030075387,-10.0,-0.0016811391700796274,5.769427930566502,3.9182877698619007,10797.536405158904
0.004806670704150659,-10.0,-0.004618051806675219,6.361006993501709,3.918233408766438,10797.536381194925
0.00672331566397301,-10.0,-0.010670039851747906,6.783542695355486,3.918163026824634,10797.536343781576
0.009159767911350558,-10.0,-0.02211003373359794,7.034930424798521,3.918073571560689,10797.536288360012
0.012258922820597817,-10.0,-0.042675647539962176,7.15449398090299,3.917959816433057,10797.536207317014
0.01619518250628293,-10.0,-0.07817809713077929,7.187207394279539,3.917815400171004,10797.536088113491
0.021237538946833428,-10.0,-0.13813032104216746,7.161377374647762,3.917630533135861,10797.535906159483
0.02776582352364418,-10.0,-0.23798303432167836,7.077037502290287,3.917391440984858,10797.535610410212
0.03637374600111096,-10.0,-0.40386570850329495,6.905977975221588,3.9170766448971297,10797.535080054402
0.048050528083951896,-10.0,-0.6818603852507304,6.590413328126636,3.916650318242043,10797.533987379973
0.0635836901811714,-10.0,-1.1264436249117942,6.087234293164304,3.9160834629232832,10797.531504655988
0.07681775257523407,-10.0,-1.5550395663906937,5.735481592321029,3.9155990050260643,10797.528010585267
0.08785537233911914,-10.0,-1.9370624316001914,5.555049629183951,3.9151922445858722,10797.523762134837
0.09692025922357221,-10.0,-2.2621467728620233,5.057246968544191,3.914855401292612,10797.519132674122
0.10529388533911692,-10.0,-2.5685939688510824,4.577355053443194,3.9145410860535486,10797.51377652749
0.11452018406349708,-10.0,-2.9103287508740507,4.20080558776126,3.9141902299595808,10797.506492216684
0.12427666677712187,-10.0,-3.2732853157676502,3.8522428096954036,3.913812988873164,10797.496988783547
0.13421886034606081,-10.0,-3.6418976143209902,3.5275976847812536,3.9134207692358385,10797.485145538307
0.14415210343436896,-10.0,-4.006318718109368,3.226828901836251,3.9130198180762257,10797.470869045706
0.1539798073765285,-10.0,-4.3608930464083615,2.946338556282255,3.9126130522586307,10797.454074025098
0.16369582892502887,-10.0,-4.703820542860492,2.6840512561060854,3.9122000391832663,10797.434600372479
0.17335385013136145,-10.0,-5.035900743991939,2.462834587483782,3.9117780333722174,10797.41216558968
0.18347071984040073,-10.0,-5.37344647972308,2.2596211275341305,3.91132271005712,10797.385111239579
0.1934168408153267,-10.0,-5.69389256845399,2.0750644763535715,3.910861111577917,10797.35470315269
0.20312445658571932,-10.0,-5.994907778881302,1.8982000265470396,3.910396682458735,10797.32113182549
