t,cmd,alpha,u,mach,h,delta
0.0,-10.0,0.0,0.7957545099580822,3.5603562778465676,8377.32131033517,0.0
4.522641464173924e-6,-10.0,2.326411334645428e-6,0.7983680646779112,3.560356128804639,8377.32131033507,3.1983772447340047e-9
1.9113669256623717e-5,-10.0,9.831961869372975e-6,0.8067999654679424,3.5603556479629956,8377.321310333378,5.7268472869393114e-8
5.161645013667094e-5,-10.0,2.6550953160948683e-5,0.8255828008915134,3.560354576847185,8377.321310322102,4.1994977619580536e-7
0.00010985144763447043,-10.0,5.650822792694192e-5,0.8592358170120126,3.5603526577391014,8377.32131027598,1.9207196913912984e-6
0.00018723475837010442,-10.0,9.631029872252633e-5,0.9039526453329753,3.560350107611696,8377.32131016322,5.651151441427595e-6
0.00029145054658955396,-10.0,0.00014992418031351803,0.9641718754311767,3.560346673242214,8377.321309918552,1.3922678072297748e-5
0.0004207516314551753,-10.0,0.0002164012479088198,1.0388576641447302,3.5603424122152036,8377.321309466914,2.960178330443307e-5
0.0005307901580992749,-10.0,0.000272948399210273,1.1024684839186407,3.560338785984145,8377.321308953558,4.7890181354916806e-5
0.0006402360509059593,-10.0,0.0003291994023826324,1.165705186819026,3.560335179293634,8377.32130832521,7.078855245028314e-5
0.000767937526589459,-10.0,0.00039482787944044944,1.2395847440141732,3.5603309710204014,8377.321307443808,0.00010368290743691881
0.0008774527979601488,-10.0,0.0004513045672672066,1.302911425889947,3.560327362066947,8377.321306560634,0.00013739093550629427
0.000994711149123855,-10.0,0.0005116348187301442,1.37043143230585,3.560323497960772,8377.32130548484,0.00017931245116725475
0.0011089558688098502,-10.0,0.0005701318005349649,1.4362953712656843,3.560319733176929,8377.321304306663,0.000226141646408749
0.0012483824931333633,-10.0,0.000641561994582162,1.5169564325263432,3.5603151385728946,8377.321302695638,0.0002915576745026807
0.0013561894736380145,-10.0,0.0006969748993479372,1.5787071298247572,3.5603115859604473,8377.321301319707,0.00034855228737410365
0.0014575634074063641,-10.0,0.0007488401421738826,1.6373434870009376,3.5603082453481387,8377.321299922649,0.0004073856002850135
0.001560894625903215,-10.0,0.0008017966620039337,1.6962175321361364,3.560304840247004,8377.321298395571,0.00047269923653512323
0.0016494380487811781,-10.0,0.0008468520302318121,1.7470041003938164,3.560301922458991,8377.321297003718,0.000533043594655006
0.0017644536217516283,-10.0,0.0009061225556642091,1.812894831584132,3.5602981323402862,8377.321295082913,0.0006175804188402828
0.0018594394603760663,-10.0,0.0009548185255097673,1.8676255850985808,3.5602950022712516,8377.32129340023,0.000692731427899045
0.0019547934687339803,-10.0,0.0010039903786861779,1.9223118526324483,3.560291860078477,8377.321291622322,0.0007731150557487658
0.0020709284833382293,-10.0,0.0010627145144314206,1.9882674621857512,3.5602880331029643,8377.321289338326,0.0008778169586066959
0.002136285588813027,-10.0,0.0010961064135393739,2.0260987386590545,3.560285879407397,8377.321287994955,0.0009400706634267202
0.0021968598154449306,-10.0,0.0011264724834321297,2.060690770624173,3.56028388332385,8377.321286713153,0.0009999362004140203
0.002267593240400247,-10.0,0.0011614325028276612,2.1014352187557925,3.5602815524726505,8377.32128517055,0.0010725063911848408
0.0023286037683314604,-10.0,0.0011921856881618122,2.136077946293369,3.5602795420185185,8377.32128380122,0.0011374274624252978
0.0023900375079646563,-10.0,0.0012234131798823276,2.1717644129349836,3.560277517621926,8377.321282385461,0.0012049946207431357
0.0024376832757763,-10.0,0.0012471932430026971,2.1994143208712793,3.5602759475763546,8377.32128126169,0.0012589256133938088
0.002483220172554892,-10.0,0.0012696193933422432,2.2248679133623313,3.560274447024292,8377.321280167513,0.001311725912060726
0.002524197000082667,-10.0,0.0012899509581999833,2.24868810813748,3.5602730967400698,8377.321279165959,0.0013602941135019786
0.0025623699328274855,-10.0,0.0013086652059583561,2.2705330536438355,3.560271838852439,8377.321278218029,0.0014064428034983713
0.002603943991884818,-10.0,0.001329039977289177,2.2938699415984627,3.5602704688900095,8377.321277169633,0.0014576998510865541
0.0026400370159811747,-10.0,0.0013471369047313303,2.314565542558952,3.560269279542677,8377.321276245599,0.001503045560766586
0.002680554063208205,-10.0,0.0013666251663525127,2.337426694898328,3.560267944414092,8377.321275193885,0.0015548905353183074
0.0027203934913646866,-10.0,0.0013861187799291718,2.359670707664223,3.560266631616836,8377.321274144171,0.0016068431353099225
