t,cmd,alpha,u,mach,h,delta
0.0,-10.0,0.0,0.7957545099580822,3.4234696642719467,9295.489217915996,0.0
4.522615436600897e-6,-10.0,2.450921524783702e-6,0.7983692425123822,3.423469492758537,9295.489217915896,3.1983420130504705e-9
1.8860678830370874e-5,-10.0,1.0220974466101133e-5,0.8066587421891297,3.423468949009134,9295.489217914252,5.576019538837477e-8
5.34806657979265e-5,-10.0,2.89818459475664e-5,0.8266741957837396,3.4234676360993785,9295.489217901968,4.5097640505110347e-7
0.00011223840069819621,-10.0,6.08235476923722e-5,0.8606455069126425,3.4234654078058044,9295.489217854209,2.005914855878753e-6
0.00017634787386983168,-10.0,9.556492149803354e-5,0.8977076661323944,3.4234629765605895,9295.489217763468,5.004316307938841e-6
0.00025370277548033437,-10.0,0.0001374819194262042,0.9424270898880767,3.4234600430107887,9295.48921760031,1.0487253956220109e-5
0.000380567649604429,-10.0,0.0002061919920861333,1.0157878669321339,3.423455231896423,9295.489217205679,2.407052219490611e-5
0.00047718956941497935,-10.0,0.00025850545812232536,1.0716580263805446,3.4234515677022355,9295.489216799222,3.8402221266371113e-5
0.0005847330316775694,-10.0,0.0003167932395917989,1.1338565537940002,3.42344748934286,9295.489216239246,5.858161934620451e-5
0.0006938976896629219,-10.0,0.00037583197432337304,1.1968929095443925,3.4234433495165866,9295.489215555037,8.379274736787116e-5
0.000817327312102393,-10.0,0.00044259556239596183,1.2681922790486138,3.4234386687397724,9295.48921464083,0.00011825550531870885
0.0009722171423183225,-10.0,0.0005264728669448379,1.3574686512091823,3.423432794933502,9295.489213282628,0.0001708106860944937
0.0010953143269362665,-10.0,0.0005929764454742428,1.4286108097459123,3.4234281268028366,9295.489212035402,0.000220254647812726
0.0012196746545177469,-10.0,0.0006603850872003346,1.5006181660150264,3.423423410788234,9295.489210624599,0.0002773584934316063
0.001331740992614506,-10.0,0.0007209462923159822,1.5647805969174016,3.423419161003447,9295.489209223593,0.0003351606877848014
0.0014320722854514968,-10.0,0.0007747919905989137,1.6226406744522255,3.4234153562478795,9295.489207864906,0.00039214571582589345
0.0015404632582164432,-10.0,0.0008334225969780863,1.6854907816159936,3.423411245867332,9295.489206286977,0.00045939652333483135
0.0016345315294336684,-10.0,0.000883428271779337,1.7389807455393238,3.4234076786396477,9295.489204823998,0.0005226505541472247
0.00171792295688117,-10.0,0.0009282305439002694,1.7873837009719873,3.4234045163042874,9295.489203454938,0.0005825955239552417
0.0017948857023436986,-10.0,0.0009695751906679509,1.8314370286852857,3.4234015977620893,9295.489202131153,0.0006411980008996701
