t,cmd,alpha,u,mach,h,delta
0.0,-10.0,0.0,0.7957545099580822,3.259965513219411,8086.6015105971,0.0
4.5225818423000365e-6,-10.0,2.5305501082012786e-6,0.7983699855609607,3.2599653244589395,8086.601510597,3.1982955001732735e-9
1.8076610322845662e-5,-10.0,1.0114387100490985e-5,0.8062084821363639,3.259964758750206,8086.6015105954975,5.121369627317839e-8
5.063506217383762e-5,-10.0,2.83321047744729e-5,0.8250376043740018,3.2599633998489352,8086.6015105845245,4.0406923477153755e-7
0.00010133922572927518,-10.0,5.6699684864904575e-5,0.8543603858944105,3.259961283597899,8086.601510546729,1.6323054157057145e-6
0.00017244226469255637,-10.0,9.648515866012918e-5,0.8954806071779317,3.2599583159604024,8086.601510451248,4.782120539980673e-6
0.0002514069012140409,-10.0,0.00014067733348563502,0.9411437429111131,3.2599550202104823,8086.601510287084,1.0294713883225302e-5
0.0003581657714799322,-10.0,0.00020040321747467695,1.0028617473349632,3.259950564425293,8086.601509967892,2.1247238774787667e-5
0.00045783842718908035,-10.0,0.0002561300276366436,1.060459626431348,3.2599464044109765,8086.601509569053,3.5249484147832726e-5
0.0005594752252669319,-10.0,0.00031293627792260706,1.1192659445439586,3.2599421624338056,8086.60150906206,5.343490360356199e-5
0.0006621222150329251,-10.0,0.0003702323975011726,1.1785385074480972,3.259937878309111,8086.601508447285,7.595470800181075e-5
0.0007704550874365442,-10.0,0.0004308256202005203,1.241203009218209,3.2599333568913584,8086.601507686488,0.00010441181214011053
0.0008789124702115818,-10.0,0.0004915074686358636,1.303987356974802,3.2599288302933065,8086.60150680945,0.00013789199911442733
0.000981245480786826,-10.0,0.0005488042588088036,1.3630543165589142,3.2599245593180175,8086.601505876412,0.00017420768147551486
0.0011159890020752666,-10.0,0.0006238170040618815,1.4409130356186934,3.259918935678027,8086.601504491992,0.00022925273332973428
0.0012336542401709255,-10.0,0.0006894340282914764,1.5088141420625172,3.259914024835806,8086.601503138186,0.0002842514234375565
0.0014291533560548617,-10.0,0.0007979644639260466,1.6215605016483887,3.2599058655831863,8086.60150058974,0.000390443142226882
0.00160419924463097,-10.0,0.0008956717056798602,1.7221269145763953,3.2598985600013464,8086.60149799075,0.0005017948564044903
0.0017628377332793114,-10.0,0.000983445262648529,1.813639698526557,3.259891939221324,8086.601495377093,0.0006164702294882761
0.001919489657546158,-10.0,0.0010705874662136005,1.9038557081155747,3.259885401385557,8086.601492554394,0.0007429443867598732
0.002065030043235263,-10.0,0.0011513677145443845,1.9881169042034899,3.2598793273192244,8086.6014897204,0.0008725469009167625
0.002175814508565118,-10.0,0.0012131601272630174,2.0519808914059015,3.2598747037941216,8086.601487423076,0.0009791852513276337
0.002280621652854677,-10.0,0.0012705153134503718,2.1119629652674585,3.259870329745307,8086.60148514045,0.0010865396616985881
0.0023893188451173547,-10.0,0.001331478475640217,2.1744479552810354,3.2598657933632316,8086.601482661092,0.0012046240231613622
0.0024768246598141403,-10.0,0.001379322073466237,2.2244037870032543,3.2598621413962316,8086.601480582061,0.001304743367344393
0.0025833749293588115,-10.0,0.0014371029090334535,2.2853316834522204,3.259857694642365,8086.6014779512925,0.0014328184352263784
0.002666308388382349,-10.0,0.0014809791667877467,2.3322238268717577,3.2598542335210934,8086.601475827926,0.0015372426519257756
0.002742043484081292,-10.0,0.0015221255460622484,2.3748055748953525,3.259851072821011,8086.601473831347,0.001636260870565631
0.0027981784283156465,-10.0,0.0015520176551892854,2.406387978770905,3.2598487301124197,8086.601472316385,0.0017119229044132418
0.0028558552611348854,-10.0,0.0015835814108263908,2.439518184691271,3.259846323059391,8086.601470728292,0.0017916882254437193
0.0029081454003799874,-10.0,0.0016118101479292927,2.4696810169158403,3.2598441408168735,8086.601469260781,0.0018657875578121225
0.0029549465659658445,-10.0,0.0016374441285316919,2.4955114927113256,3.2598421876481156,8086.601467924654,0.0019335546569575826
0.0029970316836904322,-10.0,0.0016599837398849943,2.519243463742786,3.2598404312986458,8086.601466704708,0.001995664438693477
0.003053434082477517,-10.0,0.0016914090029809755,2.5509495367730795,3.259838077446362,8086.6014650433735,0.002080650432778471
0.003106766852506722,-10.0,0.00172072649140019,2.5817667972567553,3.259835851704203,8086.601463443688,0.0021628592133104067
0.0031483477734582776,-10.0,0.0017428356792726796,2.605176834948803,3.2598341164062146,8086.601462177325,0.002228205067397159
0.003196500847255577,-10.0,0.0017682024880845955,2.6332069217536,3.259832106834901,8086.601460690947,0.0023052553611468086
0.003233639976460319,-10.0,0.001788536469384443,2.6544181209347917,3.2598305569098827,8086.601459529111,0.002365694499189669
0.003274450952682208,-10.0,0.0018100924470835413,2.6780270454226196,3.2598288537500006,8086.601458236788,0.002433129462212152
0.003309902846785636,-10.0,0.0018289744901215457,2.697848065776444,3.2598273742419837,8086.601457100798,0.002492579084652601
0.0033460563540765797,-10.0,0.0018475738902493351,2.7183421134746437,3.259825865457398,8086.601455930378,0.002554040531563326
0.0033858909677915135,-10.0,0.0018676456729497487,2.7406213310868903,3.2598242030512363,8086.601454626825,0.002622739133348865
0.0034351651237834254,-10.0,0.0018941650171770642,2.768111422499585,3.259822146709474,8086.60145299358,0.002709141604875124
0.0034771711494086563,-10.0,0.0019154249574772839,2.7908017805237537,3.2598203936871952,8086.601451583531,0.0027840468592249044
0.003506928767578148,-10.0,0.0019312270596966929,2.8076969374920338,3.2598191518246877,8086.60145057491,0.002837807110494696
0.0035383418707422096,-10.0,0.0019469687201318926,2.8257124269904925,3.259817840877915,8086.601449500949,0.002895186019698891
0.003567751068103774,-10.0,0.0019623487014387075,2.8421813627418104,3.259816613558273,8086.601448487121,0.002949490261124085
0.0036132612084197446,-10.0,0.0019857540044161803,2.867110688533074,3.2598147143099188,8086.601446902198,0.0030346437932255613
0.0036432791982799143,-10.0,0.0020012712028729383,2.8836921655823593,3.2598134615897023,8086.601445846229,0.0030915555085634996
0.003677360274653061,-10.0,0.0020185601704996287,2.9030131053042543,3.2598120393086782,8086.60144463698,0.0031568900300110014
0.003719509138036936,-10.0,0.0020406077567579153,2.926397000513997,3.25981028033892,8086.601443126171,0.0032387511686518644
0.0037522106215264676,-10.0,0.002058176862072686,2.9450358682137954,3.2598089156315573,8086.6014419423955,0.0033030731303995697
0.0037832219405719075,-10.0,0.0020744977908282837,2.961323214693519,3.2598076214606695,8086.601440810392,0.003364725234201203
0.003809404846027387,-10.0,0.0020882354541669097,2.9760831358798945,3.2598065287907865,8086.601439847348,0.0034172750079182654
0.0038406530189732248,-10.0,0.0021042687156416565,2.99276736994989,3.2598052247389826,8086.601438689241,0.0034805869917858474
0.003866015731038751,-10.0,0.002116323734541521,3.00708671650145,3.259804166300886,8086.601437742284,0.0035324519027292397
0.0038968876932455295,-10.0,0.0021314471988326087,3.0243044626604365,3.259802877951069,8086.601436581268,0.0035961608705043814
0.00393207615514347,-10.0,0.002150711648107323,3.0440302337905107,3.259801409466577,8086.601435246082,0.003669552693362204
0.0039651702421882665,-10.0,0.0021670203990557476,3.063233542995553,3.259800028386146,8086.601433979714,0.003739330975288732
0.003992374169082529,-10.0,0.0021814688603218973,3.0775943694003365,3.2597988931135147,8086.601432930948,0.0037972386846984434
0.004017590977347677,-10.0,0.0021939877238843805,3.09128296852504,3.25979784076959,8086.601431952561,0.0038513592333150838
0.004044373766350409,-10.0,0.002207210839013245,3.1065836888128646,3.259796723073274,8086.601430906974,0.003909307500860517
0.004068672414021845,-10.0,0.0022194891643473125,3.119538901406745,3.259795709047418,8086.601429952238,0.003962297451304794
0.004091325620779628,-10.0,0.0022303435023840997,3.131882780395044,3.259794763690005,8086.601429057056,0.00401205627963077
0.00411463489346099,-10.0,0.002241582163949949,3.1451971104783087,3.2597937909529753,8086.601428131139,0.00406361625099078
0.004136367623157065,-10.0,0.002252734095322685,3.1580453001071525,3.2597928840079504,8086.601427263459,0.004112018201485636
0.004155436077761202,-10.0,0.0022615232887105816,3.1692882761146572,3.259792088249437,8086.601426498381,0.004154748435064264
0.0041734740363524,-10.0,0.002269938210373257,3.1793677927400226,3.259791335496724,8086.601425771552,0.004195395106793483
0.004193975237549788,-10.0,0.0022801086766525776,3.1904202135577444,3.2597904799498987,8086.601424941648,0.004241859059431555
0.004213451298587711,-10.0,0.0022893866442560847,3.20140379170643,3.2597896671827833,8086.601424149275,0.00428626253006416
0.004233733747484867,-10.0,0.002299199712394598,3.211427500008759,3.2597888207653494,8086.601423320326,0.004332776943058981
0.004249826878193487,-10.0,0.002307014241917505,3.22008376774993,3.259788149173617,8086.60142265984,0.0043698817080256944
0.00426702326756188,-10.0,0.002316028018109544,3.2293079015676294,3.2597874315405098,8086.601421951289,0.004409723690388906
0.004285615052045752,-10.0,0.0023245629526984835,3.2397170562046234,3.259786655677289,8086.601421182178,0.0044530236417970916
0.004311668030245103,-10.0,0.002336179595577631,3.254185121730994,3.2597855684469494,8086.601420098818,0.004514094173069587
0.0043326027482621455,-10.0,0.00234637416720952,3.265467253609017,3.259784694809754,8086.601419223697,0.004563500130747324
0.004352515405558439,-10.0,0.0023561361956824464,3.2772833065946716,3.2597838638256507,8086.601418387427,0.004610769623004254
0.004369761527178444,-10.0,0.002364584519142181,3.286814016828312,3.2597831441216183,8086.60141766015,0.004651926470872193
0.004390045056406618,-10.0,0.002374072555806889,3.2977088862610957,3.259782297663227,8086.601416801257,0.004700590217776765
0.00441010027180861,-10.0,0.0023840037260445153,3.3082116610675105,3.2597814607310878,8086.601415948153,0.004748980839587609
0.004427077790048946,-10.0,0.002392863390982976,3.3176485572252274,3.2597807522348976,8086.6014152227535,0.004790158885899648
0.004450992774587665,-10.0,0.002403628357111039,3.3306160282382034,3.259779754232226,8086.601414196126,0.0048484956058385325
0.004470799617326688,-10.0,0.0024130554095278815,3.3421861620477213,3.2597789276682785,8086.6014133417175,0.004897105516624701
0.004488150346895095,-10.0,0.0024213287218419906,3.3523208138503193,3.2597782036028713,8086.60141259009,0.004939906896783119
0.004504772284032187,-10.0,0.002429400248345872,3.3616119419742874,3.2597775099489543,8086.60141186747,0.004981102661602366
0.004524342519328394,-10.0,0.0024380048174869867,3.3726497721084825,3.2597766932590684,8086.601411013434,0.005029846706142509
0.004544897817078471,-10.0,0.0024471895947853657,3.3841093701902722,3.2597758354639104,8086.601410112782,0.005081325332230406
0.004568083456110057,-10.0,0.0024590735711350477,3.3965605500615172,3.2597748678998526,8086.60140909221,0.00513973716650999
0.004589021060742654,-10.0,0.00246787143924926,3.407102016439792,3.259773994152392,8086.601408166174,0.0051928006146251685
0.004606537410895154,-10.0,0.002475796081135816,3.4162234874155017,3.2597732631789493,8086.601407388391,0.005237423133642878
0.004625426790186779,-10.0,0.0024853111544885613,3.426992090543866,3.259772474903309,8086.601406546672,0.005285777980369048
0.004643234765102614,-10.0,0.002493421420605789,3.436820724175882,3.259771731757045,8086.601405750149,0.005331587536886671
0.0046644656742438175,-10.0,0.0025029131458069336,3.4489410561146263,3.259770845769258,8086.601404796774,0.005386485272979137
0.004682645656713765,-10.0,0.0025115873824867814,3.4589439053134505,3.259770087101602,8086.60140397702,0.0054337388136435575
0.004715675578665353,-10.0,0.0025261360412946587,3.477643296780588,3.2597687087324596,8086.60140247972,0.005520168479394708
0.004737477152829263,-10.0,0.002536141918273912,3.488751760574503,3.2597677989353784,8086.601401485802,0.005577625595904708
0.004757082522758294,-10.0,0.002544978504336619,3.4994738261236518,3.259766980784426,8086.601400588123,0.005629572398007116
0.0047804690775573614,-10.0,0.00255682782059975,3.5121102643059707,3.2597660048429122,8086.601399512788,0.005691881846842012
0.004809162392346903,-10.0,0.002568355697890813,3.52878187130537,3.259764807445495,8086.601398186975,0.005768841580563113
0.004829217758277095,-10.0,0.0025773629761075578,3.539981611786087,3.2597639705194426,8086.601397255946,0.005822967772540653
0.004850262588241543,-10.0,0.00258752394191425,3.551726120509715,3.2597630923006706,8086.601396275026,0.00588006069612919
0.004874885672297469,-10.0,0.002598885248941138,3.5638818244948554,3.2597620647616385,8086.601395121966,0.005947246544154151
0.004893292521569108,-10.0,0.0026063169339475343,3.5730751678359494,3.259761296630735,8086.601394256149,0.00599774240901672
0.004911233577394817,-10.0,0.002614475412463064,3.5821549778842017,3.2597605479391096,8086.601393408974,0.006047183858164565
0.004928491859462302,-10.0,0.002622498927151663,3.590926187548885,3.259759827737767,8086.60139259093,0.006094951792041177
0.004945887923430652,-10.0,0.0026301752544513135,3.600816004083416,3.2597591017902077,8086.601391763705,0.006143307496389907
0.004962463183132189,-10.0,0.002636589532844683,3.6093718680156672,3.259758410094416,8086.601390972847,0.006189574437351778
0.004979108133938613,-10.0,0.0026432628056478943,3.6180871350675057,3.2597577154913275,8086.601390176317,0.006236225281096822
0.004996890512497074,-10.0,0.0026509225622775565,3.627137249038937,3.2597569734220073,8086.601389322584,0.006286273641720502
0.005012371877568766,-10.0,0.002657281652056242,3.6354295713027973,3.259756327375618,8086.601388577021,0.0063300221474421065
0.005032629819264841,-10.0,0.0026657715106217774,3.646116070357398,3.259755481999589,8086.601387598284,0.006387516568074872
0.005053901190340866,-10.0,0.002675821670626232,3.657132732699983,3.25975459433601,8086.601386566529,0.006448189655662408
0.005072173012399012,-10.0,0.002683872463278376,3.6660162451638967,3.2597538318440424,8086.601385677316,0.006500554360440111
0.005087842274269562,-10.0,0.0026914641197780032,3.6749993563976653,3.2597531779600497,8086.601384912456,0.006545642457722058
0.005104050552872065,-10.0,0.002698680151239895,3.6829841036104534,3.2597525015801696,8086.601384118857,0.006592458361750146
0.005119137143286088,-10.0,0.0027051262144975616,3.6910875101446163,3.2597518720117367,8086.6013833779425,0.006636195930301301
0.00514648736174236,-10.0,0.002716255844466567,3.7064177536211984,3.259750730675836,8086.601382029481,0.006715884065078934
0.005164703657787523,-10.0,0.00272422610054285,3.717447927626567,3.259749970503619,8086.601381127911,0.0067692434229645534
0.005180697567409952,-10.0,0.0027309504956436388,3.7266635437476476,3.2597493030709757,8086.601380333938,0.006816280258505865
0.005197628567978874,-10.0,0.00273820866368651,3.7357457295652496,3.2597485965370527,8086.601379491103,0.006866263950643824
0.005219401619585555,-10.0,0.00274796878265282,3.7477680213729436,3.259747687938709,8086.601378403167,0.006930831027601146
0.005239291210594107,-10.0,0.0027555613243764607,3.7589206302528675,3.259746857940289,8086.601377405088,0.006990096676625484
0.005259212113296924,-10.0,0.002765542962428679,3.769459783891451,3.2597460266350784,8086.601376402076,0.007049727381672177
0.005283921799670196,-10.0,0.002774790414082058,3.78279604824678,3.2597449954993154,8086.6013751524415,0.007124070599117349
0.005307745029326744,-10.0,0.002784687307606086,3.7953814553890495,3.25974400135243,8086.601373942034,0.007196142934089503
0.005329737139527646,-10.0,0.002794162708864918,3.807480282366028,3.259743083620336,8086.601372819942,0.007263020786677002
0.0053542739163341116,-10.0,0.002804114341066474,3.8219067691385447,3.2597420596995264,8086.601371563354,0.007338028053111903
0.005372814756102729,-10.0,0.002812130251592055,3.8319873893306293,3.259741285988981,8086.601370610634,0.007394979814553756
0.00539527866583937,-10.0,0.0028204563336168193,3.8427744778789865,3.2597403485694216,8086.601369452087,0.007464297773339292
0.005413688727607066,-10.0,0.002828968753576922,3.8525066719387855,3.2597395803169698,8086.60136849889,0.007521364389320041
0.0054428362095124755,-10.0,0.002841059127610374,3.869307356920999,3.259738363994734,8086.601366983504,0.00761218900227627
0.005462376763083264,-10.0,0.0028499616786537207,3.8791052493755354,3.2597375485674487,8086.601365963088,0.007673403886221291
0.005482566561276278,-10.0,0.00285837766041053,3.8894137128146298,3.2597367060483684,8086.6013649051,0.007736927356374747
0.005503673901677054,-10.0,0.002866154254287389,3.9004829259458855,3.2597358252414588,8086.6013637951055,0.007803636054108445
0.005527778260326095,-10.0,0.0028762469020385054,3.912108813590014,3.259734819370447,8086.6013625228115,0.007880189552403211
0.005546056359079112,-10.0,0.0028841023697423404,3.9214257774887074,3.259734056625852,8086.6013615548945,0.007938504230693312
0.005566111911311127,-10.0,0.0028911386135211502,3.9328046947031616,3.2597332197123627,8086.601360489237,0.008002752413725304
0.0055840577516910244,-10.0,0.0028990861168410684,3.942797081940815,3.2597324708367035,8086.601359532313,0.00806047510290407
0.005605123537128594,-10.0,0.0029082217909485847,3.953976000577908,3.2597315917679923,8086.601358405209,0.00812851388485466
0.005627118798261055,-10.0,0.0029162390020686384,3.9645995017064766,3.2597306739119656,8086.601357224185,0.008199878263291
0.005645604100139963,-10.0,0.0029249924300026597,3.9757431103647654,3.2597299025230733,8086.601356228569,0.008260109940972593
0.005662480970564272,-10.0,0.0029306764756927227,3.9853766334899565,3.2597291982567653,8086.601355316821,0.008315304507227294
0.005678902316521801,-10.0,0.002937778185860186,3.9944181911153462,3.259728513002532,8086.601354426697,0.008369196027083694
0.005695885779255413,-10.0,0.002945174599140548,4.003347211749407,3.2597278042863227,8086.6013535037955,0.008425126026924848
0.005718921542970156,-10.0,0.0029541736476474995,4.0155998337575705,3.2597268430115696,8086.60135224756,0.00850130220970429
0.005742177178990349,-10.0,0.002962829050296637,4.027716775927466,3.259725872561765,8086.601350974512,0.008578572885084394
0.005767277491064527,-10.0,0.0029729750501884377,4.03985065243764,3.2597248251336715,8086.601349595446,0.008662386850869128
0.00578648184628515,-10.0,0.0029800727112103266,4.0477481633423125,3.2597240237439036,8086.601348536358,0.008726803307175447
0.005803282221422702,-10.0,0.002987284587268785,4.05697480168049,3.2597233226708986,8086.601347607161,0.008783362089203908
0.005824958517290297,-10.0,0.002995109123681073,4.0676898540199815,3.2597224181295594,8086.60134640459,0.008856619410409185
0.0058445820035239555,-10.0,0.0030041819457132892,4.0770214146553965,3.259721599255597,8086.601345312204,0.008923214536403157
0.005861863011240482,-10.0,0.003010933012816135,4.085430893063261,3.2597208781232934,8086.601344347238,0.008982076735122397
0.005879043623249166,-10.0,0.0030181523235343066,4.095205787865963,3.259720161183762,8086.601343385574,0.009040797885440217
0.005895174537384601,-10.0,0.003025411137540052,4.103118456547812,3.2597194880508744,8086.601342480415,0.009096113580498137
0.005910872611393846,-10.0,0.003029872096254601,4.111705071533054,3.259718832976061,8086.6013415973375,0.009150114440254384
0.005926711634773495,-10.0,0.0030352780488692443,4.120424780496792,3.2597181720271227,8086.6013407042465,0.009204769488459202
0.005943405711396261,-10.0,0.003041580843204264,4.129182040484507,3.2597174753951905,8086.601339760396,0.00926255911588507
0.005963471675818071,-10.0,0.0030482973599741544,4.139064779875767,3.2597166380608136,8086.601338622247,0.009332271093519605
0.005979764743404197,-10.0,0.00305349093397707,4.147574449511514,3.259715958159775,8086.601337695634,0.009389076118127056
0.006004149969399453,-10.0,0.0030617851906246008,4.160899916658706,3.2597149405787778,8086.601336304685,0.00947442975606316
0.006022112309415298,-10.0,0.003066850660701885,4.172135085368409,3.2597141910268377,8086.60133527707,0.009537559198065372
0.006037832870644302,-10.0,0.0030730418088722967,4.179557173646063,3.2597135350208735,8086.601334375428,0.009592988978534956
0.0060544985690984335,-10.0,0.0030796081864567916,4.186653499976302,3.259712839572568,8086.60133341734,0.009651933855092075
0.006068853096435488,-10.0,0.003084435289521087,4.193914680709372,3.259712240571536,8086.601332589919,0.009702854835849291
0.006086021576641677,-10.0,0.0030891319538962144,4.201970519466234,3.259711524144651,8086.601331598112,0.00976394069427454
0.006101210651347189,-10.0,0.003095564803130344,4.210496010708375,3.2597108903166605,8086.60133071837,0.009818149584421058
0.0061161851046056615,-10.0,0.0031001841409288764,4.2187072975839595,3.2597102654457286,8086.601329849015,0.009871744804853857
0.006133068578481319,-10.0,0.00310724177029373,4.2268241854710755,3.2597095609150997,8086.60132886617,0.009932353962631509
